id_str	WorkerID_1	Label1	WorkerID_2	Label2	WorkerID_3	Label3	
1240842351574122496	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2	AXQWKUJF7SQXP	2	
1184571743022862336	AXQWKUJF7SQXP	4	A5BMA5POGL8DW	2	A16FY9L7QTDNRW	4	
1235209913049247747	AXQWKUJF7SQXP	1	A5BMA5POGL8DW	2	A16FY9L7QTDNRW	2	
1197220349416542208	AXQWKUJF7SQXP	3	A5BMA5POGL8DW	2	A16FY9L7QTDNRW	4	
1197799602591850497	AXQWKUJF7SQXP	1	AE03LUY7RH400	4	AE03LUY7RH400	3	
1264461072335097856	AXQWKUJF7SQXP	2	AE03LUY7RH400	4	AE03LUY7RH400	3	
1204318882091192320	AXQWKUJF7SQXP	1	AE03LUY7RH400	4	AE03LUY7RH400	2	
1174603687286775809	A16FY9L7QTDNRW	4	A5BMA5POGL8DW	4	AE03LUY7RH400	4	
1235248093563621378	A16FY9L7QTDNRW	4	A5BMA5POGL8DW	4	AE03LUY7RH400	4	
1202055165773254657	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	2	AE03LUY7RH400	2	
1231840788537073664	A2UF2FRGVW4T89	2	A681XM15AN28F	1	AE03LUY7RH400	2	
1197568917079810049	A2UF2FRGVW4T89	2	A681XM15AN28F	3	AE03LUY7RH400	4	
1155497359893237760	A2UF2FRGVW4T89	1	A681XM15AN28F	1	AE03LUY7RH400	1	
1174597976670556160	A16FY9L7QTDNRW	4	A5BMA5POGL8DW	1	AXQWKUJF7SQXP	4	
1155206908896337922	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	2	
1273339708651835394	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	1	AXQWKUJF7SQXP	1	
1245462820856233991	AM2W23THD4CI7	1	A5BMA5POGL8DW	1	AE03LUY7RH400	1	
1197813185623011328	AM2W23THD4CI7	4	A5BMA5POGL8DW	4	AE03LUY7RH400	4	
1174582535948578816	AM2W23THD4CI7	1	A5BMA5POGL8DW	2	AE03LUY7RH400	1	
1241113539718328322	A5BMA5POGL8DW	2	AE03LUY7RH400	2	AE03LUY7RH400	4	
1273622372998959106	A5BMA5POGL8DW	2	AE03LUY7RH400	2	AE03LUY7RH400	4	
1197244047053795329	A5BMA5POGL8DW	2	AE03LUY7RH400	4	AE03LUY7RH400	4	
1231850194880344064	A5BMA5POGL8DW	1	AE03LUY7RH400	2	A1Y3PSVSU557SW	1	
1202058863433912320	A5BMA5POGL8DW	1	AE03LUY7RH400	4	A1Y3PSVSU557SW	1	
1197611282330992640	A5BMA5POGL8DW	2	AE03LUY7RH400	4	A1Y3PSVSU557SW	4	
1197097648056082432	A16FY9L7QTDNRW	2	A681XM15AN28F	1	A681XM15AN28F	3	
1197513243629101058	A16FY9L7QTDNRW	2	A681XM15AN28F	1	A681XM15AN28F	1	
1155639472593285120	A16FY9L7QTDNRW	4	A681XM15AN28F	3	A681XM15AN28F	3	
1265883897071624193	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2	A681XM15AN28F	3	
1196498905262940160	A16FY9L7QTDNRW	4	A16FY9L7QTDNRW	4	A681XM15AN28F	3	
1273559602039328770	A1CF6U3GF7DZEJ	1	A5BMA5POGL8DW	1	A3GUJ6JD25FX7O	1	
1235096737259241474	A1CF6U3GF7DZEJ	1	A5BMA5POGL8DW	2	A3GUJ6JD25FX7O	1	
1263584884007698433	A1CF6U3GF7DZEJ	2	A5BMA5POGL8DW	2	A3GUJ6JD25FX7O	1	
1204313072267145216	AXQWKUJF7SQXP	2	AE03LUY7RH400	4	A5BMA5POGL8DW	2	
1184506235942559744	AXQWKUJF7SQXP	2	AE03LUY7RH400	2	A5BMA5POGL8DW	2	
1197301085251211264	AXQWKUJF7SQXP	2	AE03LUY7RH400	4	A5BMA5POGL8DW	2	
1245433536716451847	A2UF2FRGVW4T89	2	AE03LUY7RH400	4	AE03LUY7RH400	4	
1245496961077215234	A2UF2FRGVW4T89	2	AE03LUY7RH400	2	AE03LUY7RH400	1	
1196616418441285632	A2UF2FRGVW4T89	1	AE03LUY7RH400	4	AE03LUY7RH400	4	
1155426328696492032	AXQWKUJF7SQXP	1	A3GUJ6JD25FX7O	1	AE03LUY7RH400	2	
1162392323738746883	AXQWKUJF7SQXP	1	A3GUJ6JD25FX7O	1	AE03LUY7RH400	2	
1240872431989948417	AXQWKUJF7SQXP	4	A3GUJ6JD25FX7O	1	AE03LUY7RH400	4	
1196636129551945728	A1CF6U3GF7DZEJ	4	A1Y3PSVSU557SW	3	AXQWKUJF7SQXP	1	
1155247524585848834	A1CF6U3GF7DZEJ	1	A1Y3PSVSU557SW	1	AXQWKUJF7SQXP	1	
1232025891326365706	A1CF6U3GF7DZEJ	4	A1Y3PSVSU557SW	4	AXQWKUJF7SQXP	4	
1231376729496858624	A5BMA5POGL8DW	2	A16FY9L7QTDNRW	1	AXQWKUJF7SQXP	1	
1263839063309721601	A5BMA5POGL8DW	2	A16FY9L7QTDNRW	2	AXQWKUJF7SQXP	1	
1155611956386107392	A5BMA5POGL8DW	1	A16FY9L7QTDNRW	4	AXQWKUJF7SQXP	3	
1174462213895204864	A5BMA5POGL8DW	1	AE03LUY7RH400	1	A681XM15AN28F	3	
1231354350808817664	A5BMA5POGL8DW	2	AE03LUY7RH400	2	A681XM15AN28F	3	
1273610846996963330	A5BMA5POGL8DW	2	AE03LUY7RH400	1	A681XM15AN28F	1	
1197585794971643905	AXQWKUJF7SQXP	2	A16FY9L7QTDNRW	2	A3CFNUD7VR2E1E	4	
1273377084904267778	AXQWKUJF7SQXP	4	A16FY9L7QTDNRW	2	A3CFNUD7VR2E1E	4	
1265835326217601024	AXQWKUJF7SQXP	2	A16FY9L7QTDNRW	2	A3CFNUD7VR2E1E	1	
1197307657759182849	A681XM15AN28F	1	AE03LUY7RH400	2	AE03LUY7RH400	1	
1197294510793011200	A681XM15AN28F	3	AE03LUY7RH400	4	AE03LUY7RH400	1	
1264508559959527424	A681XM15AN28F	3	AE03LUY7RH400	4	AE03LUY7RH400	2	
1202208503630368770	AE03LUY7RH400	1	AYJGJAIY0EXW	2	AXQWKUJF7SQXP	1	
1162235924832346112	AE03LUY7RH400	1	AYJGJAIY0EXW	2	AXQWKUJF7SQXP	2	
1197260987746922498	AE03LUY7RH400	3	AYJGJAIY0EXW	2	AXQWKUJF7SQXP	1	
1197559789884186625	A16FY9L7QTDNRW	4	AXQWKUJF7SQXP	4	A5BMA5POGL8DW	1	
1232081016757637120	A16FY9L7QTDNRW	2	AXQWKUJF7SQXP	2	A5BMA5POGL8DW	2	
1204237118358347776	A16FY9L7QTDNRW	1	AXQWKUJF7SQXP	1	A5BMA5POGL8DW	1	
1231354120809975808	AXQWKUJF7SQXP	2	AE03LUY7RH400	1	AXQWKUJF7SQXP	3	
1202050547836235776	AXQWKUJF7SQXP	4	AE03LUY7RH400	3	AXQWKUJF7SQXP	4	
1197893005262368769	AXQWKUJF7SQXP	2	AE03LUY7RH400	4	AXQWKUJF7SQXP	1	
1197260743579713543	AE03LUY7RH400	2	AXQWKUJF7SQXP	2	A16FY9L7QTDNRW	2	
1263577109093646340	AE03LUY7RH400	3	AXQWKUJF7SQXP	2	A16FY9L7QTDNRW	4	
1263653092370911240	AE03LUY7RH400	4	AXQWKUJF7SQXP	2	A16FY9L7QTDNRW	2	
1273403945805742080	A3P7M9666KJCP	2	AE03LUY7RH400	3	A681XM15AN28F	1	
1273608596568276994	A3P7M9666KJCP	4	AE03LUY7RH400	1	A681XM15AN28F	1	
1241105306236661761	A3P7M9666KJCP	4	AE03LUY7RH400	3	A681XM15AN28F	3	
1197780230036963328	A5BMA5POGL8DW	1	A681XM15AN28F	3	A681XM15AN28F	1	
1174453054445379589	A5BMA5POGL8DW	2	A681XM15AN28F	4	A681XM15AN28F	3	
1174599073363574785	A5BMA5POGL8DW	2	A681XM15AN28F	3	A681XM15AN28F	1	
1162204120129781768	AE03LUY7RH400	4	AXQWKUJF7SQXP	4	A5BMA5POGL8DW	2	
1197654351315111939	AE03LUY7RH400	2	AXQWKUJF7SQXP	1	A5BMA5POGL8DW	2	
1197274387856142336	AE03LUY7RH400	4	AXQWKUJF7SQXP	3	A5BMA5POGL8DW	2	
1196403060286861312	AXQWKUJF7SQXP	2	A1Y3PSVSU557SW	1	AE03LUY7RH400	4	
1174678648579903488	AXQWKUJF7SQXP	4	A1Y3PSVSU557SW	1	AE03LUY7RH400	4	
1162461264595116032	AXQWKUJF7SQXP	2	A1Y3PSVSU557SW	1	AE03LUY7RH400	4	
1162468370933063685	A3CFNUD7VR2E1E	1	A681XM15AN28F	3	A681XM15AN28F	3	
1197089075431387136	A3CFNUD7VR2E1E	1	A681XM15AN28F	3	A681XM15AN28F	3	
1174541220745482240	A3CFNUD7VR2E1E	4	A681XM15AN28F	3	A681XM15AN28F	3	
1231909514456313861	A681XM15AN28F	4	AE03LUY7RH400	4	AXQWKUJF7SQXP	2	
1273448402047680512	A681XM15AN28F	3	AE03LUY7RH400	4	AXQWKUJF7SQXP	2	
1155440612042248192	A681XM15AN28F	3	AE03LUY7RH400	4	AXQWKUJF7SQXP	4	
1184548239292469253	A681XM15AN28F	4	A16FY9L7QTDNRW	4	A16FY9L7QTDNRW	4	
1162461571655688192	A681XM15AN28F	3	A16FY9L7QTDNRW	4	A16FY9L7QTDNRW	4	
1204418617502130178	A681XM15AN28F	2	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2	
1197421609742733312	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	2	A681XM15AN28F	1	
1197053857337167873	AXQWKUJF7SQXP	4	AXQWKUJF7SQXP	1	A681XM15AN28F	1	
1155222260929744896	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	2	A681XM15AN28F	3	
1196529041790119938	A5BMA5POGL8DW	2	A681XM15AN28F	4	A16FY9L7QTDNRW	2	
1232063264139489282	A5BMA5POGL8DW	2	A681XM15AN28F	3	A16FY9L7QTDNRW	2	
1245632358193086465	A5BMA5POGL8DW	1	A681XM15AN28F	3	A16FY9L7QTDNRW	4	
1204340079541596160	AWIPMIAD5U5MP	4	AXQWKUJF7SQXP	3	A681XM15AN28F	2	
1235108208282341376	AWIPMIAD5U5MP	4	AXQWKUJF7SQXP	3	A681XM15AN28F	4	
1197022495624306688	AWIPMIAD5U5MP	1	AXQWKUJF7SQXP	3	A681XM15AN28F	1	
1197052518553001990	AXQWKUJF7SQXP	4	A16FY9L7QTDNRW	2	AE03LUY7RH400	4	
1232077870941573125	AXQWKUJF7SQXP	3	A16FY9L7QTDNRW	2	AE03LUY7RH400	4	
1241209806230298625	AXQWKUJF7SQXP	1	A16FY9L7QTDNRW	1	AE03LUY7RH400	4	
1155405162409844736	A16FY9L7QTDNRW	2	AXQWKUJF7SQXP	2	AE03LUY7RH400	2	
1232049441324044288	A16FY9L7QTDNRW	4	AXQWKUJF7SQXP	4	AE03LUY7RH400	2	
1240990754396389378	A16FY9L7QTDNRW	4	AXQWKUJF7SQXP	2	AE03LUY7RH400	4	
1264481126669844481	A681XM15AN28F	3	A681XM15AN28F	3	AXQWKUJF7SQXP	3	
1231386316337795079	A681XM15AN28F	3	A681XM15AN28F	1	AXQWKUJF7SQXP	1	
1245501994103701506	A681XM15AN28F	1	A681XM15AN28F	3	AXQWKUJF7SQXP	3	
1197113349886107648	A16FY9L7QTDNRW	4	AXQWKUJF7SQXP	3	A681XM15AN28F	3	
1197280830806208513	A16FY9L7QTDNRW	4	AXQWKUJF7SQXP	3	A681XM15AN28F	3	
1204326554706284545	A16FY9L7QTDNRW	2	AXQWKUJF7SQXP	1	A681XM15AN28F	1	
1204360647712088064	A681XM15AN28F	1	AE03LUY7RH400	1	A681XM15AN28F	1	
1196525507409534978	A681XM15AN28F	4	AE03LUY7RH400	1	A681XM15AN28F	1	
1196416292946923520	A681XM15AN28F	1	AE03LUY7RH400	1	A681XM15AN28F	1	
1162497366060089344	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	2	A681XM15AN28F	1	
1155594903021326338	A5BMA5POGL8DW	1	AXQWKUJF7SQXP	3	A681XM15AN28F	1	
1263700333156618240	A5BMA5POGL8DW	1	AXQWKUJF7SQXP	1	A681XM15AN28F	3	
1231796341749272577	A681XM15AN28F	4	A16FY9L7QTDNRW	4	A5BMA5POGL8DW	2	
1232082289443704834	A681XM15AN28F	1	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	2	
1232073486383878144	A681XM15AN28F	1	A16FY9L7QTDNRW	2	A5BMA5POGL8DW	2	
1162470927134859269	AXQWKUJF7SQXP	4	A681XM15AN28F	4	A681XM15AN28F	3	
1155491884959182849	AXQWKUJF7SQXP	4	A681XM15AN28F	3	A681XM15AN28F	1	
1155569470519296000	AXQWKUJF7SQXP	1	A681XM15AN28F	3	A681XM15AN28F	1	
1197871190334935040	AXQWKUJF7SQXP	1	A681XM15AN28F	2	AXQWKUJF7SQXP	2	
1235266681309720576	AXQWKUJF7SQXP	3	A681XM15AN28F	3	AXQWKUJF7SQXP	2	
1155237829464723458	AXQWKUJF7SQXP	3	A681XM15AN28F	3	AXQWKUJF7SQXP	4	
1184547927517204480	AM2W23THD4CI7	2	AE03LUY7RH400	2	A16FY9L7QTDNRW	2	
1263819842303537152	AM2W23THD4CI7	2	AE03LUY7RH400	1	A16FY9L7QTDNRW	2	
1235061891749122048	AM2W23THD4CI7	1	AE03LUY7RH400	5	A16FY9L7QTDNRW	5	
1231856743896027136	AXQWKUJF7SQXP	2	A3GUJ6JD25FX7O	4	A681XM15AN28F	4	
1162319759049990145	AXQWKUJF7SQXP	2	A3GUJ6JD25FX7O	1	A681XM15AN28F	3	
1162510262836092929	AXQWKUJF7SQXP	2	A3GUJ6JD25FX7O	4	A681XM15AN28F	4	
1240902811753287680	A681XM15AN28F	1	AXQWKUJF7SQXP	1	A681XM15AN28F	1	
1263738150771400704	A681XM15AN28F	3	AXQWKUJF7SQXP	3	A681XM15AN28F	3	
1155596917205807105	A681XM15AN28F	3	AXQWKUJF7SQXP	1	A681XM15AN28F	1	
1263590085192110081	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	1	A681XM15AN28F	1	
1155594983971467265	AXQWKUJF7SQXP	4	AXQWKUJF7SQXP	3	A681XM15AN28F	3	
1241159953261395969	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	4	A681XM15AN28F	1	
1197614466113900544	A5BMA5POGL8DW	2	A681XM15AN28F	1	A3GUJ6JD25FX7O	1	
1265973685028085760	A5BMA5POGL8DW	1	A681XM15AN28F	1	A3GUJ6JD25FX7O	1	
1197180277619081216	A5BMA5POGL8DW	2	A681XM15AN28F	4	A3GUJ6JD25FX7O	1	
1263579139371446273	A16FY9L7QTDNRW	4	A681XM15AN28F	3	AM2W23THD4CI7	4	
1197257971111251969	A16FY9L7QTDNRW	2	A681XM15AN28F	3	AM2W23THD4CI7	2	
1241072031610949634	A16FY9L7QTDNRW	4	A681XM15AN28F	3	AM2W23THD4CI7	4	
1155344839057321984	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	3	AE03LUY7RH400	4	
1232085541845377028	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	3	AE03LUY7RH400	2	
1155243379153952768	AXQWKUJF7SQXP	3	AXQWKUJF7SQXP	3	AE03LUY7RH400	2	
1235121550421938176	AWIPMIAD5U5MP	4	AM2W23THD4CI7	2	A3CFNUD7VR2E1E	4	
1273358965187936256	AWIPMIAD5U5MP	1	AM2W23THD4CI7	2	A3CFNUD7VR2E1E	1	
1264492482357874688	AWIPMIAD5U5MP	4	AM2W23THD4CI7	1	A3CFNUD7VR2E1E	5	
1196353680104198144	A16FY9L7QTDNRW	2	AE03LUY7RH400	2	A3CFNUD7VR2E1E	4	
1155478586331189248	A16FY9L7QTDNRW	4	AE03LUY7RH400	4	A3CFNUD7VR2E1E	5	
1264432130454622210	A16FY9L7QTDNRW	2	AE03LUY7RH400	4	A3CFNUD7VR2E1E	1	
1265862615265357829	AM2W23THD4CI7	3	AXQWKUJF7SQXP	2	AE03LUY7RH400	4	
1202146736472543232	AM2W23THD4CI7	4	AXQWKUJF7SQXP	2	AE03LUY7RH400	4	
1162496256171814912	AM2W23THD4CI7	2	AXQWKUJF7SQXP	2	AE03LUY7RH400	2	
1196343234588479488	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	3	
1232071502058729475	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	4	
1196541637343797250	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	4	
1155377434084216832	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	3	A16FY9L7QTDNRW	4	
1241102662839472128	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	1	A16FY9L7QTDNRW	2	
1162460337704177666	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	3	A16FY9L7QTDNRW	2	
1240885708103041024	A681XM15AN28F	3	A16FY9L7QTDNRW	2	AXQWKUJF7SQXP	1	
1273341201236856832	A681XM15AN28F	3	A16FY9L7QTDNRW	4	AXQWKUJF7SQXP	2	
1197611156753592320	A681XM15AN28F	1	A16FY9L7QTDNRW	2	AXQWKUJF7SQXP	1	
1162523151785439233	AXQWKUJF7SQXP	3	A2UF2FRGVW4T89	1	A681XM15AN28F	3	
1245407114367045633	AXQWKUJF7SQXP	1	A2UF2FRGVW4T89	2	A681XM15AN28F	1	
1202054051581562880	AXQWKUJF7SQXP	1	A2UF2FRGVW4T89	1	A681XM15AN28F	1	
1197523938588418048	AM2W23THD4CI7	1	AXQWKUJF7SQXP	4	AXQWKUJF7SQXP	4	
1273494494860791809	AM2W23THD4CI7	1	AXQWKUJF7SQXP	4	AXQWKUJF7SQXP	4	
1240968405752184833	AM2W23THD4CI7	2	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	1	
1263725280243462149	AM2W23THD4CI7	2	A681XM15AN28F	1	AXQWKUJF7SQXP	4	
1162454574873141248	AM2W23THD4CI7	2	A681XM15AN28F	3	AXQWKUJF7SQXP	4	
1263583581294583808	AM2W23THD4CI7	2	A681XM15AN28F	1	AXQWKUJF7SQXP	1	
1197035911952977921	A3CFNUD7VR2E1E	4	AE03LUY7RH400	2	AE03LUY7RH400	1	
1162507480594882560	A3CFNUD7VR2E1E	4	AE03LUY7RH400	2	AE03LUY7RH400	1	
1263714789546774528	A3CFNUD7VR2E1E	4	AE03LUY7RH400	4	AE03LUY7RH400	2	
1196424954901860355	AXQWKUJF7SQXP	3	AYJGJAIY0EXW	2	A681XM15AN28F	3	
1162320399532724224	AXQWKUJF7SQXP	1	AYJGJAIY0EXW	4	A681XM15AN28F	3	
1273468827142152192	AXQWKUJF7SQXP	4	AYJGJAIY0EXW	5	A681XM15AN28F	4	
1245470117263216641	A681XM15AN28F	3	A681XM15AN28F	3	A681XM15AN28F	4	
1265885245896884224	A681XM15AN28F	1	A681XM15AN28F	3	A681XM15AN28F	1	
1204438579000365057	A681XM15AN28F	1	A681XM15AN28F	3	A681XM15AN28F	1	
1245504935657160705	A5BMA5POGL8DW	2	A681XM15AN28F	3	AXQWKUJF7SQXP	2	
1184543303125164035	A5BMA5POGL8DW	2	A681XM15AN28F	1	AXQWKUJF7SQXP	1	
1202130141104791552	A5BMA5POGL8DW	2	A681XM15AN28F	1	AXQWKUJF7SQXP	2	
1231376652871094273	A5BMA5POGL8DW	1	A1Y3PSVSU557SW	1	A16FY9L7QTDNRW	1	
1245574172425637895	A5BMA5POGL8DW	1	A1Y3PSVSU557SW	1	A16FY9L7QTDNRW	1	
1231892538237300737	A5BMA5POGL8DW	2	A1Y3PSVSU557SW	1	A16FY9L7QTDNRW	2	
1162435078397538305	A681XM15AN28F	1	A5BMA5POGL8DW	2	A681XM15AN28F	3	
1197089980021137408	A681XM15AN28F	3	A5BMA5POGL8DW	2	A681XM15AN28F	3	
1162463372761157632	A681XM15AN28F	4	A5BMA5POGL8DW	2	A681XM15AN28F	3	
1263609108189655042	AXQWKUJF7SQXP	1	A681XM15AN28F	1	A5BMA5POGL8DW	2	
1231908552408752128	AXQWKUJF7SQXP	3	A681XM15AN28F	2	A5BMA5POGL8DW	4	
1155256299376009217	AXQWKUJF7SQXP	3	A681XM15AN28F	1	A5BMA5POGL8DW	2	
1196468152684752896	AXQWKUJF7SQXP	1	A16FY9L7QTDNRW	1	AXQWKUJF7SQXP	1	
1263788486265573377	AXQWKUJF7SQXP	1	A16FY9L7QTDNRW	2	AXQWKUJF7SQXP	1	
1241069973839261702	AXQWKUJF7SQXP	2	A16FY9L7QTDNRW	2	AXQWKUJF7SQXP	2	
1235252910809927680	A16FY9L7QTDNRW	4	AXQWKUJF7SQXP	2	A16FY9L7QTDNRW	4	
1245585305677099008	A16FY9L7QTDNRW	1	AXQWKUJF7SQXP	4	A16FY9L7QTDNRW	1	
1174619426047574016	A16FY9L7QTDNRW	2	AXQWKUJF7SQXP	4	A16FY9L7QTDNRW	3	
1273392520316231680	A16FY9L7QTDNRW	1	AE03LUY7RH400	1	AE03LUY7RH400	1	
1241091513121112065	A16FY9L7QTDNRW	2	AE03LUY7RH400	2	AE03LUY7RH400	2	
1155350737888710656	A16FY9L7QTDNRW	4	AE03LUY7RH400	4	AE03LUY7RH400	4	
1245444536329011201	A681XM15AN28F	3	AE03LUY7RH400	2	AXQWKUJF7SQXP	4	
1273376657957687301	A681XM15AN28F	1	AE03LUY7RH400	2	AXQWKUJF7SQXP	2	
1197200816505012229	A681XM15AN28F	1	AE03LUY7RH400	2	AXQWKUJF7SQXP	2	
1155393937261174784	A16FY9L7QTDNRW	2	A681XM15AN28F	1	A681XM15AN28F	1	
1197905392237461505	A16FY9L7QTDNRW	4	A681XM15AN28F	3	A681XM15AN28F	3	
1235138088181157888	A16FY9L7QTDNRW	2	A681XM15AN28F	1	A681XM15AN28F	4	
1202208040763744256	AXQWKUJF7SQXP	1	A681XM15AN28F	3	AXQWKUJF7SQXP	2	
1235264372295053314	AXQWKUJF7SQXP	3	A681XM15AN28F	4	AXQWKUJF7SQXP	2	
1202164743861145600	AXQWKUJF7SQXP	2	A681XM15AN28F	3	AXQWKUJF7SQXP	2	
1197243896666972160	AM2W23THD4CI7	4	AXQWKUJF7SQXP	4	AXQWKUJF7SQXP	4	
1155395969783074817	AM2W23THD4CI7	4	AXQWKUJF7SQXP	4	AXQWKUJF7SQXP	2	
1273338151189336067	AM2W23THD4CI7	1	AXQWKUJF7SQXP	3	AXQWKUJF7SQXP	4	
1234984293878792192	A681XM15AN28F	4	A5BMA5POGL8DW	4	A681XM15AN28F	4	
1197595559953084416	A681XM15AN28F	3	A5BMA5POGL8DW	2	A681XM15AN28F	3	
1204248142373371910	A681XM15AN28F	1	A5BMA5POGL8DW	1	A681XM15AN28F	2	
1162258791238234114	A2UF2FRGVW4T89	1	AE03LUY7RH400	1	A2UF2FRGVW4T89	1	
1197228075118989312	A2UF2FRGVW4T89	2	AE03LUY7RH400	4	A2UF2FRGVW4T89	2	
1240996332699082753	A2UF2FRGVW4T89	2	AE03LUY7RH400	2	A2UF2FRGVW4T89	2	
1162285305816330240	A3P7M9666KJCP	1	A16FY9L7QTDNRW	1	A1CF6U3GF7DZEJ	1	
1197548236371873792	A3P7M9666KJCP	4	A16FY9L7QTDNRW	2	A1CF6U3GF7DZEJ	1	
1155362408053051393	A3P7M9666KJCP	2	A16FY9L7QTDNRW	2	A1CF6U3GF7DZEJ	2	
1240935775010684928	A1CF6U3GF7DZEJ	1	A5BMA5POGL8DW	1	AE03LUY7RH400	2	
1196466770338623494	A1CF6U3GF7DZEJ	3	A5BMA5POGL8DW	4	AE03LUY7RH400	2	
1155211249661165569	A1CF6U3GF7DZEJ	1	A5BMA5POGL8DW	4	AE03LUY7RH400	4	
1204279669337546752	A39ZQZ2T5Z7JSB	2	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2	
1263606552558256130	A39ZQZ2T5Z7JSB	1	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2	
1155620515396145153	A39ZQZ2T5Z7JSB	4	A16FY9L7QTDNRW	4	A16FY9L7QTDNRW	4	
1273531587410440194	AM2W23THD4CI7	4	AE03LUY7RH400	4	AE03LUY7RH400	4	
1197813500682424320	AM2W23THD4CI7	2	AE03LUY7RH400	4	AE03LUY7RH400	4	
1162469137635053573	AM2W23THD4CI7	4	AE03LUY7RH400	4	AE03LUY7RH400	4	
1231819879365455872	A16FY9L7QTDNRW	4	AXQWKUJF7SQXP	4	AE03LUY7RH400	4	
1196541367863906312	A16FY9L7QTDNRW	4	AXQWKUJF7SQXP	2	AE03LUY7RH400	4	
1155396648824184832	A16FY9L7QTDNRW	4	AXQWKUJF7SQXP	4	AE03LUY7RH400	2	
1184544565048631298	A1CF6U3GF7DZEJ	2	A16FY9L7QTDNRW	2	A681XM15AN28F	3	
1204471092154454023	A1CF6U3GF7DZEJ	1	A16FY9L7QTDNRW	2	A681XM15AN28F	1	
1231376232476037120	A1CF6U3GF7DZEJ	1	A16FY9L7QTDNRW	2	A681XM15AN28F	1	
1235117515765714944	AE03LUY7RH400	2	AE03LUY7RH400	2	AE03LUY7RH400	1	
1265884692349423622	AE03LUY7RH400	1	AE03LUY7RH400	2	AE03LUY7RH400	1	
1155229603327332352	AXQWKUJF7SQXP	2	AE03LUY7RH400	4	AXQWKUJF7SQXP	3	
1174470071248412672	AXQWKUJF7SQXP	3	AE03LUY7RH400	1	AXQWKUJF7SQXP	3	
1204416225276678145	AXQWKUJF7SQXP	1	AE03LUY7RH400	3	AXQWKUJF7SQXP	1	
1155253478698172416	A16FY9L7QTDNRW	2	AE03LUY7RH400	2	A5BMA5POGL8DW	2	
1174586897148129281	A16FY9L7QTDNRW	1	AE03LUY7RH400	2	A5BMA5POGL8DW	2	
1155538758151933953	A16FY9L7QTDNRW	2	AE03LUY7RH400	2	A5BMA5POGL8DW	2	
1241065346464993280	A681XM15AN28F	3	A681XM15AN28F	1	A5BMA5POGL8DW	2	
1162486728470532098	A681XM15AN28F	3	A681XM15AN28F	1	A5BMA5POGL8DW	1	
1204246807984955392	A681XM15AN28F	3	A681XM15AN28F	1	A5BMA5POGL8DW	1	
1264533078875176960	AWIPMIAD5U5MP	4	A681XM15AN28F	3	AE03LUY7RH400	4	
1197317056305254406	AWIPMIAD5U5MP	4	A681XM15AN28F	3	AE03LUY7RH400	4	
1273310411593592832	AWIPMIAD5U5MP	4	A681XM15AN28F	3	AE03LUY7RH400	4	
1196394045951623171	A39ZQZ2T5Z7JSB	4	A681XM15AN28F	3	AXQWKUJF7SQXP	4	
1155275874469646338	A39ZQZ2T5Z7JSB	1	A681XM15AN28F	3	AXQWKUJF7SQXP	3	
1197269401818533891	A39ZQZ2T5Z7JSB	2	A681XM15AN28F	3	AXQWKUJF7SQXP	1	
1197744430616317954	AM2W23THD4CI7	1	A681XM15AN28F	1	AE03LUY7RH400	4	
1197244427129040896	AM2W23THD4CI7	2	A681XM15AN28F	3	AE03LUY7RH400	2	
1202086498138497024	AM2W23THD4CI7	1	A681XM15AN28F	1	AE03LUY7RH400	2	
1245383603783114752	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	4	A24F42H3K58D8A	3	
1162480764660998144	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	2	A24F42H3K58D8A	4	
1197639014695747584	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	4	A24F42H3K58D8A	2	
1197605782088560640	A681XM15AN28F	3	A681XM15AN28F	2	AXQWKUJF7SQXP	1	
1196637530009096192	A681XM15AN28F	3	A681XM15AN28F	3	AXQWKUJF7SQXP	2	
